SWKY01001252	62744
SWKY01001253	62742
SWKY01001254	62541
SWKY01001255	62350
SWKY01001256	62186
SWKY01001257	62158
SWKY01001258	62110
SWKY01001259	62535
SWKY01001260	61620
SWKY01001261	61420
SWKY01001262	60843
SWKY01001263	59829
SWKY01001264	59763
SWKY01001265	59601
SWKY01001266	59581
SWKY01001267	60074
SWKY01001268	59123
SWKY01001269	58460
SWKY01001270	58402
SWKY01001271	57979
SWKY01001272	57804
SWKY01001273	57790
SWKY01001274	57345
SWKY01001275	56915
SWKY01001276	56676
SWKY01001277	56661
SWKY01001278	56379
SWKY01001279	55995
SWKY01001280	55888
SWKY01001281	55836
SWKY01001282	55446
SWKY01001283	55121
SWKY01001284	54751
SWKY01001285	53880
SWKY01001286	53836
SWKY01001287	53699
SWKY01001288	53671
SWKY01001289	53173
SWKY01001290	53076
SWKY01001291	52705
SWKY01001292	52634
SWKY01001293	52513
SWKY01001294	52394
SWKY01001295	52151
SWKY01001296	51477
SWKY01001297	51477
SWKY01001298	51405
SWKY01001299	51115
SWKY01001300	51051
SWKY01001301	51518
SWKY01001302	50790
SWKY01001303	50566
SWKY01001304	50090
SWKY01001305	50059
SWKY01001306	49906
SWKY01001307	49788
SWKY01001308	49750
SWKY01001309	49385
SWKY01001310	49161
SWKY01001311	48904
SWKY01001312	48849
SWKY01001313	48651
SWKY01001314	48424
SWKY01001315	48239
SWKY01001316	47947
SWKY01001317	47814
SWKY01001318	47604
SWKY01001319	47581
SWKY01001320	47320
SWKY01001321	47243
SWKY01001322	47061
SWKY01001323	46927
SWKY01001324	46907
SWKY01001325	46564
SWKY01001326	46480
SWKY01001327	46221
SWKY01001328	46181
SWKY01001329	46168
SWKY01001330	46023
SWKY01001331	45977
SWKY01001332	45581
SWKY01001333	45172
SWKY01001334	44833
SWKY01001335	44715
SWKY01001336	44481
SWKY01001337	44441
SWKY01001338	44374
SWKY01001339	44249
SWKY01001340	44048
SWKY01001341	44016
SWKY01001342	44004
SWKY01001343	43472
SWKY01001344	43411
SWKY01001345	43242
SWKY01001346	43237
SWKY01001347	43155
SWKY01001348	43051
SWKY01001349	42926
SWKY01001350	42865
SWKY01001351	42827
SWKY01001352	42801
SWKY01001353	42622
SWKY01001354	42582
SWKY01001355	42497
SWKY01001356	42416
SWKY01001357	42412
SWKY01001358	42379
SWKY01001359	42202
SWKY01001360	42149
SWKY01001361	42102
SWKY01001362	41797
SWKY01001363	41580
SWKY01001364	41510
SWKY01001365	41460
SWKY01001366	41418
SWKY01001367	41371
SWKY01001368	41367
SWKY01001369	41359
SWKY01001370	41026
SWKY01001371	40943
SWKY01001372	40877
SWKY01001373	40698
SWKY01001374	40629
SWKY01001375	40382
SWKY01001376	40082
SWKY01001377	40069
SWKY01001378	39821
SWKY01001379	39666
SWKY01001380	39504
SWKY01001381	39427
SWKY01001382	39076
SWKY01001383	38950
SWKY01001384	38729
SWKY01001385	38401
SWKY01001386	38372
SWKY01001387	38039
SWKY01001388	37930
SWKY01001389	37767
SWKY01001390	37759
SWKY01001391	37683
SWKY01001392	37530
SWKY01001393	37415
SWKY01001394	37412
SWKY01001395	37313
SWKY01001396	37203
SWKY01001397	36942
SWKY01001398	36865
SWKY01001399	36759
SWKY01001400	36285
SWKY01001401	36149
SWKY01001402	35810
SWKY01001403	35735
SWKY01001404	35727
SWKY01001405	35688
SWKY01001406	35633
SWKY01001407	35345
SWKY01001408	35226
SWKY01001409	35134
SWKY01001410	35073
SWKY01001411	34898
SWKY01001412	34883
SWKY01001413	34788
SWKY01001414	34762
SWKY01001415	34725
SWKY01001416	34612
SWKY01001417	34602
SWKY01001418	34563
SWKY01001419	34431
SWKY01001420	34319
SWKY01001421	34298
SWKY01001422	34286
SWKY01001423	34116
SWKY01001424	34069
SWKY01001425	33982
SWKY01001426	33809
SWKY01001427	33530
SWKY01001428	33443
SWKY01001429	33441
SWKY01001430	33416
SWKY01001431	33250
SWKY01001432	33151
SWKY01001433	33046
SWKY01001434	32924
SWKY01001435	32767
SWKY01001436	32704
SWKY01001437	32617
SWKY01001438	32600
SWKY01001439	32574
SWKY01001440	32551
SWKY01001441	32526
SWKY01001442	32447
SWKY01001443	32324
SWKY01001444	32085
SWKY01001445	31990
SWKY01001446	31673
SWKY01001447	31603
SWKY01001448	31587
SWKY01001449	31453
SWKY01001450	31414
SWKY01001451	31335
SWKY01001452	31316
SWKY01001453	31290
SWKY01001454	30936
SWKY01001455	30515
SWKY01001456	30473
SWKY01001457	30424
SWKY01001458	30256
SWKY01001459	30198
SWKY01001460	30103
SWKY01001461	30083
SWKY01001462	29847
SWKY01001463	29638
SWKY01001464	29527
SWKY01001465	29474
SWKY01001466	29247
SWKY01001467	29191
SWKY01001468	29057
SWKY01001469	28810
SWKY01001470	28748
SWKY01001471	28414
SWKY01001472	28377
SWKY01001473	28111
SWKY01001474	28035
SWKY01001475	27953
SWKY01001476	27930
SWKY01001477	27811
SWKY01001478	27661
SWKY01001479	27568
SWKY01001480	27273
SWKY01001481	27074
SWKY01001482	27008
SWKY01001483	26686
SWKY01001484	26660
SWKY01001485	26354
SWKY01001486	26325
SWKY01001487	26279
SWKY01001488	26277
SWKY01001489	26267
SWKY01001490	26220
SWKY01001491	26202
SWKY01001492	26197
SWKY01001493	25868
SWKY01001494	25678
SWKY01001495	25640
SWKY01001496	25638
SWKY01001497	25570
SWKY01001498	25299
SWKY01001499	25024
SWKY01001500	24874
SWKY01001501	24808
SWKY01001502	24299
SWKY01001503	24070
SWKY01001504	24027
SWKY01001505	23894
SWKY01001506	23793
SWKY01001507	23725
SWKY01001508	23682
SWKY01001509	23415
SWKY01001510	23393
SWKY01001511	23277
SWKY01001512	23273
SWKY01001513	23115
SWKY01001514	22725
SWKY01001515	22711
SWKY01001516	22556
SWKY01001517	22494
SWKY01001518	22416
SWKY01001519	22344
SWKY01001520	22303
SWKY01001521	22293
SWKY01001522	22127
SWKY01001523	21980
SWKY01001524	21679
SWKY01001525	21670
SWKY01001526	21667
SWKY01001527	21534
SWKY01001528	21458
SWKY01001529	21450
SWKY01001530	21416
SWKY01001531	21400
SWKY01001532	21243
SWKY01001533	21193
SWKY01001534	20897
SWKY01001535	20609
SWKY01001536	20600
SWKY01001537	20593
SWKY01001538	20554
SWKY01001539	20544
SWKY01001540	20306
SWKY01001541	20305
SWKY01001542	20190
SWKY01001543	20189
SWKY01001544	20114
SWKY01001545	19743
SWKY01001546	19607
SWKY01001547	19465
SWKY01001548	19451
SWKY01001549	19334
SWKY01001550	19302
SWKY01001551	19091
SWKY01001552	19028
SWKY01001553	18644
SWKY01001554	18642
SWKY01001555	18536
SWKY01001556	18524
SWKY01001557	18489
SWKY01001558	18231
SWKY01001559	18222
SWKY01001560	18196
SWKY01001561	18063
SWKY01001562	18030
SWKY01001563	17994
SWKY01001564	17962
SWKY01001565	17780
SWKY01001566	17699
SWKY01001567	17508
SWKY01001568	17427
SWKY01001569	17360
SWKY01001570	17302
SWKY01001571	17265
SWKY01001572	17062
SWKY01001573	16988
SWKY01001574	16948
SWKY01001575	16923
SWKY01001576	16730
SWKY01001577	16537
SWKY01001578	16520
SWKY01001579	16509
SWKY01001580	16501
SWKY01001581	16441
SWKY01001582	16367
SWKY01001583	16235
SWKY01001584	16162
SWKY01001585	16097
SWKY01001586	16077
SWKY01001587	16066
SWKY01001588	15767
SWKY01001589	15656
SWKY01001590	15629
SWKY01001591	15581
SWKY01001592	15497
SWKY01001593	15376
SWKY01001594	15356
SWKY01001595	15277
SWKY01001596	15249
SWKY01001597	15195
SWKY01001598	15180
SWKY01001599	15016
SWKY01001600	14986
SWKY01001601	14881
SWKY01001602	14852
SWKY01001603	14775
SWKY01001604	14756
SWKY01001605	14754
SWKY01001606	14742
SWKY01001607	14666
SWKY01001608	14553
SWKY01001609	14529
SWKY01001610	14375
SWKY01001611	14368
SWKY01001612	14149
SWKY01001613	13956
SWKY01001614	13733
SWKY01001615	13554
SWKY01001616	13422
SWKY01001617	13420
SWKY01001618	13379
SWKY01001619	13344
SWKY01001620	13317
SWKY01001621	13314
SWKY01001622	13249
SWKY01001623	13243
SWKY01001624	13213
SWKY01001625	13207
SWKY01001626	13086
SWKY01001627	13068
SWKY01001628	12948
SWKY01001629	12886
SWKY01001630	12851
SWKY01001631	12810
SWKY01001632	12807
SWKY01001633	12801
SWKY01001634	12792
SWKY01001635	12723
SWKY01001636	12688
SWKY01001637	12589
SWKY01001638	12485
SWKY01001639	12484
SWKY01001640	12484
SWKY01001641	12288
SWKY01001642	12123
SWKY01001643	12121
SWKY01001644	12071
SWKY01001645	12041
SWKY01001646	12003
SWKY01001647	11958
SWKY01001648	11868
SWKY01001649	11766
SWKY01001650	11680
SWKY01001651	11659
SWKY01001652	11651
SWKY01001653	11647
SWKY01001654	11638
SWKY01001655	11614
SWKY01001656	11556
SWKY01001657	11540
SWKY01001658	11507
SWKY01001659	11464
SWKY01001660	11448
SWKY01001661	11426
SWKY01001662	11237
SWKY01001663	11203
SWKY01001664	11124
SWKY01001665	11103
SWKY01001666	11000
SWKY01001667	10959
SWKY01001668	10946
SWKY01001669	10824
SWKY01001670	10776
SWKY01001671	10772
SWKY01001672	10649
SWKY01001673	10587
SWKY01001674	10565
SWKY01001675	10539
SWKY01001676	10481
SWKY01001677	10404
SWKY01001678	10399
SWKY01001679	10369
SWKY01001680	10308
SWKY01001681	10184
SWKY01001682	10170
SWKY01001683	10125
SWKY01001684	9996
SWKY01001685	9895
SWKY01001686	9674
SWKY01001687	9557
SWKY01001688	9548
SWKY01001689	9544
SWKY01001690	9473
SWKY01001691	9374
SWKY01001692	9233
SWKY01001693	9218
SWKY01001694	9188
SWKY01001695	9117
SWKY01001696	9101
SWKY01001697	8970
SWKY01001698	8944
SWKY01001699	8808
SWKY01001700	8791
SWKY01001701	8784
SWKY01001702	8774
SWKY01001703	8750
SWKY01001704	8735
SWKY01001705	8728
SWKY01001706	8728
SWKY01001707	8582
SWKY01001708	8437
SWKY01001709	8424
SWKY01001710	8360
SWKY01001711	8338
SWKY01001712	8310
SWKY01001713	8307
SWKY01001714	8305
SWKY01001715	8286
SWKY01001716	8138
SWKY01001717	8136
SWKY01001718	8021
SWKY01001719	7937
SWKY01001720	7889
SWKY01001721	7885
SWKY01001722	7845
SWKY01001723	7824
SWKY01001724	7751
SWKY01001725	7671
SWKY01001726	7486
SWKY01001727	7397
SWKY01001728	7369
SWKY01001729	7241
SWKY01001730	7215
SWKY01001731	7075
SWKY01001732	7043
SWKY01001733	6989
SWKY01001734	6930
SWKY01001735	6892
SWKY01001736	6876
SWKY01001737	6775
SWKY01001738	6773
SWKY01001739	6750
SWKY01001740	6700
SWKY01001741	6688
SWKY01001742	6681
SWKY01001743	6658
SWKY01001744	6627
SWKY01001745	6606
SWKY01001746	6580
SWKY01001747	6567
SWKY01001748	6514
SWKY01001749	6509
SWKY01001750	6471
SWKY01001751	6468
SWKY01001752	6324
SWKY01001753	6316
SWKY01001754	6227
SWKY01001755	6206
SWKY01001756	6204
SWKY01001757	6156
SWKY01001758	6132
SWKY01001759	6099
SWKY01001760	6037
SWKY01001761	6027
SWKY01001762	6011
SWKY01001763	5998
SWKY01001764	5983
SWKY01001765	5975
SWKY01001766	5963
SWKY01001767	5961
SWKY01001768	5919
SWKY01001769	5850
SWKY01001770	5822
SWKY01001771	5813
SWKY01001772	5793
SWKY01001773	5790
SWKY01001774	5689
SWKY01001775	5677
SWKY01001776	5667
SWKY01001777	5615
SWKY01001778	5614
SWKY01001779	5614
SWKY01001780	5611
SWKY01001781	5590
SWKY01001782	5579
SWKY01001783	5567
SWKY01001784	5527
SWKY01001785	5434
SWKY01001786	5394
SWKY01001787	5366
SWKY01001788	5351
SWKY01001789	5305
SWKY01001790	5297
SWKY01001791	5274
SWKY01001792	5245
SWKY01001793	5155
SWKY01001794	5154
SWKY01001795	5136
SWKY01001796	5131
SWKY01001797	5091
SWKY01001798	5062
SWKY01001799	5054
SWKY01001800	5034
SWKY01001801	4945
SWKY01001802	4920
SWKY01001803	4917
SWKY01001804	4901
SWKY01001805	4878
SWKY01001806	4863
SWKY01001807	4838
SWKY01001808	4833
SWKY01001809	4817
SWKY01001810	4783
SWKY01001811	4782
SWKY01001812	4775
SWKY01001813	4741
SWKY01001814	4723
SWKY01001815	4720
SWKY01001816	4717
SWKY01001817	4662
SWKY01001818	4655
SWKY01001819	4645
SWKY01001820	4624
SWKY01001821	4618
SWKY01001822	4585
SWKY01001823	4584
SWKY01001824	4566
SWKY01001825	4561
SWKY01001826	4545
SWKY01001827	4513
SWKY01001828	4418
SWKY01001829	4409
SWKY01001830	4404
SWKY01001831	4402
SWKY01001832	4400
SWKY01001833	4360
SWKY01001834	4338
SWKY01001835	4312
SWKY01001836	4285
SWKY01001837	4285
SWKY01001838	4278
SWKY01001839	4272
SWKY01001840	4261
SWKY01001841	4237
SWKY01001842	4223
SWKY01001843	4142
SWKY01001844	4101
SWKY01001845	4086
SWKY01001846	4079
SWKY01001847	4070
SWKY01001848	4056
SWKY01001849	4042
SWKY01001850	4024
SWKY01001851	4008
SWKY01001852	3980
SWKY01001853	3978
SWKY01001854	3962
SWKY01001855	3956
SWKY01001856	3933
SWKY01001857	3917
SWKY01001858	3904
SWKY01001859	3883
SWKY01001860	3863
SWKY01001861	3821
SWKY01001862	3816
SWKY01001863	3805
SWKY01001864	3793
SWKY01001865	3749
SWKY01001866	3743
SWKY01001867	3738
SWKY01001868	3736
SWKY01001869	3720
SWKY01001870	3687
SWKY01001871	3649
SWKY01001872	3642
SWKY01001873	3638
SWKY01001874	3637
SWKY01001875	3636
SWKY01001876	3635
SWKY01001877	3621
SWKY01001878	3614
SWKY01001879	3567
SWKY01001880	3549
SWKY01001881	3546
SWKY01001882	3541
SWKY01001883	3540
SWKY01001884	3531
SWKY01001885	3520
SWKY01001886	3516
SWKY01001887	3497
SWKY01001888	3467
SWKY01001889	3459
SWKY01001890	3432
SWKY01001891	3415
SWKY01001892	3391
SWKY01001893	3378
SWKY01001894	3370
SWKY01001895	3350
SWKY01001896	3350
SWKY01001897	3334
SWKY01001898	3278
SWKY01001899	3272
SWKY01001900	3270
SWKY01001901	3257
SWKY01001902	3252
SWKY01001903	3202
SWKY01001904	3189
SWKY01001905	3178
SWKY01001906	3156
SWKY01001907	3140
SWKY01001908	3139
SWKY01001909	3134
SWKY01001910	3129
SWKY01001911	3106
SWKY01001912	3098
SWKY01001913	3082
SWKY01001914	3055
SWKY01001915	3042
SWKY01001916	3027
SWKY01001917	3010
SWKY01001918	3007
SWKY01001919	2989
SWKY01001920	2987
SWKY01001921	2977
SWKY01001922	2967
SWKY01001923	2961
SWKY01001924	2943
SWKY01001925	2903
SWKY01001926	2902
SWKY01001927	2894
SWKY01001928	2883
SWKY01001929	2873
SWKY01001930	2860
SWKY01001931	2855
SWKY01001932	2840
SWKY01001933	2808
SWKY01001934	2785
SWKY01001935	2761
SWKY01001936	2761
SWKY01001937	2746
SWKY01001938	2734
SWKY01001939	2733
SWKY01001940	2727
SWKY01001941	2719
SWKY01001942	2687
SWKY01001943	2681
SWKY01001944	2655
SWKY01001945	2643
SWKY01001946	2639
SWKY01001947	2633
SWKY01001948	2632
SWKY01001949	2621
SWKY01001950	2616
SWKY01001951	2604
SWKY01001952	2597
SWKY01001953	2575
SWKY01001954	2554
SWKY01001955	2554
SWKY01001956	2544
SWKY01001957	2515
SWKY01001958	2515
SWKY01001959	2514
SWKY01001960	2507
SWKY01001961	2465
SWKY01001962	2453
SWKY01001963	2413
SWKY01001964	2412
SWKY01001965	2407
SWKY01001966	2377
SWKY01001967	2371
SWKY01001968	2369
SWKY01001969	2352
SWKY01001970	2351
SWKY01001971	2351
SWKY01001972	2339
SWKY01001973	2339
SWKY01001974	2326
SWKY01001975	2320
SWKY01001976	2296
SWKY01001977	2288
SWKY01001978	2281
SWKY01001979	2271
SWKY01001980	2260
SWKY01001981	2243
SWKY01001982	2242
SWKY01001983	2238
SWKY01001984	2227
SWKY01001985	2223
SWKY01001986	2207
SWKY01001987	2207
SWKY01001988	2189
SWKY01001989	2187
SWKY01001990	2179
SWKY01001991	2165
SWKY01001992	2161
SWKY01001993	2154
SWKY01001994	2140
SWKY01001995	2138
SWKY01001996	2136
SWKY01001997	2125
SWKY01001998	2109
SWKY01001999	2106
SWKY01002000	2104
SWKY01002001	2104
SWKY01002002	2096
SWKY01002003	2095
SWKY01002004	2088
SWKY01002005	2085
SWKY01002006	2084
SWKY01002007	2057
SWKY01002008	2042
SWKY01002009	2042
SWKY01002010	2032
SWKY01002011	2015
SWKY01002012	2013
SWKY01002013	2013
SWKY01002014	2006
SWKY01002015	1996
SWKY01002016	1991
SWKY01002017	1988
SWKY01002018	1984
SWKY01002019	1983
SWKY01002020	1979
SWKY01002021	1966
SWKY01002022	1965
SWKY01002023	1964
SWKY01002024	1950
SWKY01002025	1948
SWKY01002026	1947
SWKY01002027	1944
SWKY01002028	1942
SWKY01002029	1940
SWKY01002030	1939
SWKY01002031	1934
SWKY01002032	1930
SWKY01002033	1928
SWKY01002034	1911
SWKY01002035	1897
SWKY01002036	1873
SWKY01002037	1868
SWKY01002038	1867
SWKY01002039	1854
SWKY01002040	1850
SWKY01002041	1825
SWKY01002042	1809
SWKY01002043	1809
SWKY01002044	1807
SWKY01002045	1793
SWKY01002046	1787
SWKY01002047	1786
SWKY01002048	1786
SWKY01002049	1780
SWKY01002050	1779
SWKY01002051	1761
SWKY01002052	1755
SWKY01002053	1745
SWKY01002054	1745
SWKY01002055	1741
SWKY01002056	1738
SWKY01002057	1732
SWKY01002058	1722
SWKY01002059	1720
SWKY01002060	1689
SWKY01002061	1689
SWKY01002062	1685
SWKY01002063	1681
SWKY01002064	1671
SWKY01002065	1664
SWKY01002066	1657
SWKY01002067	1653
SWKY01002068	1651
SWKY01002069	1649
SWKY01002070	1644
SWKY01002071	1634
SWKY01002072	1632
SWKY01002073	1622
SWKY01002074	1622
SWKY01002075	1621
SWKY01002076	1617
SWKY01002077	1617
SWKY01002078	1607
SWKY01002079	1599
SWKY01002080	1597
SWKY01002081	1594
SWKY01002082	1585
SWKY01002083	1578
SWKY01002084	1574
SWKY01002085	1573
SWKY01002086	1571
SWKY01002087	1559
SWKY01002088	1556
SWKY01002089	1555
SWKY01002090	1554
SWKY01002091	1545
SWKY01002092	1543
SWKY01002093	1533
SWKY01002094	1524
SWKY01002095	1517
SWKY01002096	1514
SWKY01002097	1514
SWKY01002098	1513
SWKY01002099	1497
SWKY01002100	1490
SWKY01002101	1474
SWKY01002102	1472
SWKY01002103	1461
SWKY01002104	1405
SWKY01002105	1404
SWKY01002106	1389
SWKY01002107	1382
SWKY01002108	1382
SWKY01002109	1381
SWKY01002110	1376
SWKY01002111	1368
SWKY01002112	1364
SWKY01002113	1363
SWKY01002114	1359
SWKY01002115	1317
SWKY01002116	1313
SWKY01002117	1306
SWKY01002118	1304
SWKY01002119	1303
SWKY01002120	1302
SWKY01002121	1288
SWKY01002122	1288
SWKY01002123	1287
SWKY01002124	1278
SWKY01002125	1272
SWKY01002126	1269
SWKY01002127	1269
SWKY01002128	1266
SWKY01002129	1263
SWKY01002130	1254
SWKY01002131	1246
SWKY01002132	1242
SWKY01002133	1235
SWKY01002134	1235
SWKY01002135	1215
SWKY01002136	1215
SWKY01002137	1215
SWKY01002138	1213
SWKY01002139	1207
SWKY01002140	1206
SWKY01002141	1205
SWKY01002142	1203
SWKY01002143	1202
SWKY01002144	1201
SWKY01002145	1197
SWKY01002146	1189
SWKY01002147	1188
SWKY01002148	1187
SWKY01002149	1181
SWKY01002150	1179
SWKY01002151	1175
SWKY01002152	1174
SWKY01002153	1172
SWKY01002154	1168
SWKY01002155	1164
SWKY01002156	1160
SWKY01002157	1148
SWKY01002158	1145
SWKY01002159	1127
SWKY01002160	1123
SWKY01002161	1122
SWKY01002162	1118
SWKY01002163	1110
SWKY01002164	1106
SWKY01002165	1104
SWKY01002166	1100
SWKY01002167	1099
SWKY01002168	1098
SWKY01002169	1096
SWKY01002170	1096
SWKY01002171	1087
SWKY01002172	1086
SWKY01002173	1080
SWKY01002174	1079
SWKY01002175	1075
SWKY01002176	1072
SWKY01002177	1065
SWKY01002178	1064
SWKY01002179	1063
SWKY01002180	1060
SWKY01002181	1057
SWKY01002182	1056
SWKY01002183	1052
SWKY01002184	1038
SWKY01002185	1032
SWKY01002186	1032
SWKY01002187	1028
SWKY01002188	1022
SWKY01002189	1021
SWKY01002190	1019
SWKY01002191	1018
SWKY01002192	1018
SWKY01002193	1016
SWKY01002194	1016
SWKY01002195	1004
SWKY01002196	1001
